FECHA EVENTO,ESTADO,MUNICIPIO,CORTA,LARGA,TOTAL,CARGS,GDAS,CARTS,
08/07/2019,CD. MÉX.,"IZTAPALAPA, CD. MÉX.",4,1,5,0,0,15,
08/07/2019,AGS.,"AGS., AGS.",1,1,2,3,0,178,
08/07/2019,ZAC.,"ZAC., ZAC.",1,0,1,0,0,1,
08/07/2019,CD. MÉX.,"MILPA ALTA, CD. MÉX.",0,0,0,0,0,50,
08/07/2019,ZAC.,"GUADALUPE, ZAC.",0,0,0,3,0,248,
09/07/2019,CD. MÉX.,"XOCHIMILCO, CD. MÉX.",6,1,7,0,0,29,
09/07/2019,CD. MÉX.,"MILPA ALTA, CD. MÉX.",0,3,3,0,0,204,
09/07/2019,ZAC.,"FRESNILLO, ZAC.",2,0,2,0,0,0,
09/07/2019,CD. MÉX.,"IZTAPALAPA, CD. MÉX.",2,0,2,0,0,0,
09/07/2019,VER.,"TAMPICO ALTO, VER.",0,1,1,0,0,0,
09/07/2019,AGS.,"AGS., AGS.",1,0,1,3,1,62,
09/07/2019,ZAC.,"GUADALUPE, ZAC.",0,0,0,2,0,200,
10/07/2019,JAL.,"LA HUERTA, JAL.",1,3,4,0,0,54,
